01:46:08.482{"AirTemp":"16.1","Humidity":"75.0","Pressure":"1010.2","Rainfall":"1","TrackTemp":"19.4","WindDirection":"273","WindSpeed":"1.9"}
01:47:08.477{"AirTemp":"16.0","Humidity":"74.0","Pressure":"1010.1","Rainfall":"1","TrackTemp":"19.4","WindDirection":"252","WindSpeed":"3.0"}
01:48:08.464{"AirTemp":"16.0","Humidity":"74.0","Pressure":"1010.1","Rainfall":"1","TrackTemp":"19.4","WindDirection":"278","WindSpeed":"3.7"}
01:49:08.458{"AirTemp":"16.0","Humidity":"75.0","Pressure":"1010.2","Rainfall":"1","TrackTemp":"19.4","WindDirection":"232","WindSpeed":"2.5"}
01:50:08.480{"AirTemp":"16.0","Humidity":"76.0","Pressure":"1010.3","Rainfall":"1","TrackTemp":"19.2","WindDirection":"242","WindSpeed":"3.8"}
01:51:08.477{"AirTemp":"15.9","Humidity":"75.0","Pressure":"1010.3","Rainfall":"1","TrackTemp":"19.2","WindDirection":"231","WindSpeed":"3.4"}
01:52:08.471{"AirTemp":"15.9","Humidity":"76.0","Pressure":"1010.2","Rainfall":"1","TrackTemp":"19.2","WindDirection":"283","WindSpeed":"2.4"}
01:53:08.485{"AirTemp":"15.9","Humidity":"76.0","Pressure":"1010.2","Rainfall":"1","TrackTemp":"19.2","WindDirection":"275","WindSpeed":"2.0"}
01:54:08.482{"AirTemp":"15.8","Humidity":"77.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.2","WindDirection":"257","WindSpeed":"2.6"}
01:55:08.489{"AirTemp":"15.7","Humidity":"75.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.2","WindDirection":"257","WindSpeed":"3.6"}
01:56:08.487{"AirTemp":"15.7","Humidity":"76.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.2","WindDirection":"257","WindSpeed":"3.7"}
01:57:08.482{"AirTemp":"15.7","Humidity":"78.0","Pressure":"1010.2","Rainfall":"1","TrackTemp":"19.2","WindDirection":"208","WindSpeed":"2.4"}
01:58:08.485{"AirTemp":"15.8","Humidity":"77.0","Pressure":"1010.2","Rainfall":"0","TrackTemp":"19.2","WindDirection":"270","WindSpeed":"3.1"}
01:59:08.477{"AirTemp":"15.7","Humidity":"77.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"249","WindSpeed":"3.2"}
02:00:08.483{"AirTemp":"15.7","Humidity":"77.0","Pressure":"1010.2","Rainfall":"0","TrackTemp":"19.1","WindDirection":"229","WindSpeed":"2.5"}
02:01:08.485{"AirTemp":"15.7","Humidity":"78.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"261","WindSpeed":"2.3"}
02:02:08.518{"AirTemp":"15.7","Humidity":"77.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"250","WindSpeed":"2.7"}
02:03:08.513{"AirTemp":"15.7","Humidity":"77.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"218","WindSpeed":"3.1"}
02:04:08.525{"AirTemp":"15.8","Humidity":"77.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"256","WindSpeed":"2.5"}
02:05:08.535{"AirTemp":"15.8","Humidity":"77.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"245","WindSpeed":"2.1"}
02:06:08.539{"AirTemp":"15.8","Humidity":"71.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"248","WindSpeed":"4.4"}
02:07:08.539{"AirTemp":"15.9","Humidity":"71.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.0","WindDirection":"232","WindSpeed":"4.3"}
02:08:08.578{"AirTemp":"15.9","Humidity":"71.0","Pressure":"1009.8","Rainfall":"0","TrackTemp":"19.0","WindDirection":"267","WindSpeed":"1.2"}
02:09:08.623{"AirTemp":"16.1","Humidity":"71.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.0","WindDirection":"251","WindSpeed":"3.6"}
02:10:08.634{"AirTemp":"16.1","Humidity":"71.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.0","WindDirection":"296","WindSpeed":"2.9"}
02:11:08.616{"AirTemp":"16.1","Humidity":"70.0","Pressure":"1010.2","Rainfall":"0","TrackTemp":"19.0","WindDirection":"253","WindSpeed":"4.9"}
02:12:08.619{"AirTemp":"16.1","Humidity":"72.0","Pressure":"1010.2","Rainfall":"0","TrackTemp":"19.0","WindDirection":"267","WindSpeed":"2.5"}
02:13:08.618{"AirTemp":"16.1","Humidity":"71.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.0","WindDirection":"282","WindSpeed":"3.9"}
02:14:08.621{"AirTemp":"16.1","Humidity":"71.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"259","WindSpeed":"3.7"}
02:15:08.622{"AirTemp":"16.2","Humidity":"70.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"268","WindSpeed":"3.1"}
02:16:08.623{"AirTemp":"16.2","Humidity":"71.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"239","WindSpeed":"3.3"}
02:17:08.620{"AirTemp":"16.3","Humidity":"71.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"277","WindSpeed":"4.0"}
02:18:08.651{"AirTemp":"16.3","Humidity":"69.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"253","WindSpeed":"3.2"}
02:19:08.662{"AirTemp":"16.3","Humidity":"68.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"254","WindSpeed":"3.9"}
02:20:08.661{"AirTemp":"16.3","Humidity":"70.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"258","WindSpeed":"3.5"}
02:21:08.675{"AirTemp":"16.4","Humidity":"69.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"270","WindSpeed":"4.6"}
02:22:08.662{"AirTemp":"16.4","Humidity":"68.0","Pressure":"1009.8","Rainfall":"0","TrackTemp":"19.2","WindDirection":"265","WindSpeed":"3.7"}
02:23:08.709{"AirTemp":"16.4","Humidity":"68.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.2","WindDirection":"284","WindSpeed":"4.8"}
02:24:08.722{"AirTemp":"16.4","Humidity":"69.0","Pressure":"1010.3","Rainfall":"0","TrackTemp":"19.3","WindDirection":"255","WindSpeed":"3.6"}
02:25:08.722{"AirTemp":"16.5","Humidity":"70.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"19.3","WindDirection":"232","WindSpeed":"4.7"}
02:26:08.699{"AirTemp":"16.5","Humidity":"69.0","Pressure":"1010.4","Rainfall":"0","TrackTemp":"19.3","WindDirection":"262","WindSpeed":"3.9"}
02:27:08.723{"AirTemp":"16.6","Humidity":"68.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"19.3","WindDirection":"222","WindSpeed":"5.1"}
02:28:08.726{"AirTemp":"16.6","Humidity":"71.0","Pressure":"1010.7","Rainfall":"0","TrackTemp":"19.3","WindDirection":"280","WindSpeed":"2.2"}
02:29:08.726{"AirTemp":"16.6","Humidity":"75.0","Pressure":"1010.5","Rainfall":"0","TrackTemp":"19.3","WindDirection":"201","WindSpeed":"1.3"}
02:30:08.727{"AirTemp":"16.4","Humidity":"76.0","Pressure":"1010.4","Rainfall":"1","TrackTemp":"19.3","WindDirection":"166","WindSpeed":"2.5"}
02:31:08.729{"AirTemp":"16.1","Humidity":"77.0","Pressure":"1010.3","Rainfall":"1","TrackTemp":"19.3","WindDirection":"0","WindSpeed":"3.5"}
02:32:08.706{"AirTemp":"15.9","Humidity":"80.0","Pressure":"1010.3","Rainfall":"1","TrackTemp":"19.3","WindDirection":"141","WindSpeed":"1.4"}
02:33:08.744{"AirTemp":"15.7","Humidity":"80.0","Pressure":"1010.4","Rainfall":"1","TrackTemp":"19.3","WindDirection":"144","WindSpeed":"1.8"}
02:34:08.743{"AirTemp":"15.5","Humidity":"80.0","Pressure":"1010.4","Rainfall":"1","TrackTemp":"19.3","WindDirection":"132","WindSpeed":"2.1"}
02:35:08.747{"AirTemp":"15.3","Humidity":"80.0","Pressure":"1010.5","Rainfall":"1","TrackTemp":"19.3","WindDirection":"176","WindSpeed":"1.6"}
02:36:08.760{"AirTemp":"15.2","Humidity":"81.0","Pressure":"1010.5","Rainfall":"1","TrackTemp":"18.8","WindDirection":"166","WindSpeed":"1.3"}
02:37:08.783{"AirTemp":"15.1","Humidity":"81.0","Pressure":"1010.5","Rainfall":"1","TrackTemp":"18.8","WindDirection":"140","WindSpeed":"1.3"}
02:38:08.787{"AirTemp":"15.1","Humidity":"83.0","Pressure":"1010.6","Rainfall":"1","TrackTemp":"18.8","WindDirection":"238","WindSpeed":"0.7"}
02:39:08.829{"AirTemp":"15.1","Humidity":"82.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"18.8","WindDirection":"146","WindSpeed":"2.2"}
02:40:08.828{"AirTemp":"15.1","Humidity":"83.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"18.8","WindDirection":"96","WindSpeed":"1.3"}
02:41:08.814{"AirTemp":"15.1","Humidity":"83.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"18.8","WindDirection":"0","WindSpeed":"2.2"}
02:42:08.857{"AirTemp":"15.2","Humidity":"83.0","Pressure":"1010.6","Rainfall":"0","TrackTemp":"18.8","WindDirection":"196","WindSpeed":"1.5"}
02:43:08.893{"AirTemp":"15.1","Humidity":"81.0","Pressure":"1010.5","Rainfall":"0","TrackTemp":"18.8","WindDirection":"2","WindSpeed":"1.8"}
